        383, 1.20410429042544999E-012
        384, 1.06448768516626734E-012
        385, 1.11969473294937810E-012
        386, 1.01884884907203784E-012
        387, 1.06457821491332314E-012
        388, 1.16822254196163198E-012
        389, 1.12153910289216186E-012
        390, 1.04102944024706049E-012
        391, 1.21781955653434606E-012
        392, 1.08014972506269229E-012
        393, 1.00832533740603295E-012
        394, 1.14176429432057128E-012
        395, 1.11896173964504301E-012
        396, 1.13252591231971187E-012
        397, 1.07930620870493474E-012
        398, 1.07956380777046951E-012
        399, 1.08895670347741656E-012
        400, 1.09507454787489960E-012
        401, 1.11573761801631593E-012
        402, 1.06867786890703732E-012
        403, 1.12764788215193356E-012
        404, 1.02287232712350631E-012
        405, 1.03447488728534454E-012
        406, 1.14374097771217749E-012
        407, 1.12407735357827234E-012
        408, 1.08336108467412097E-012
        409, 1.10257809291048564E-012
        410, 1.10921250190280551E-012
        411, 1.08496490070621176E-012
        412, 1.08161025105104910E-012
        413, 1.11281039558723842E-012
        414, 1.11944792406791897E-012
        415, 1.10925621069869839E-012
        416, 1.07631388119093585E-012
        417, 1.07986391573259885E-012
        418, 1.09960817048446118E-012
        419, 1.15359191779487704E-012
        420, 1.10741898783972239E-012
        421, 1.21077141498343824E-012
        422, 1.09017088237750503E-012
        423, 1.09900195766525976E-012
        424, 1.14842789779902303E-012
        425, 1.10198231565049714E-012
        426, 1.16229954009467630E-012
        427, 1.13971695915642002E-012
        428, 1.21186468868401244E-012
        429, 1.17290726368092001E-012
        430, 1.18924175458754316E-012
        431, 1.11220988022195414E-012
        432, 1.13009192434620095E-012
        433, 1.11891954487014793E-012
        434, 1.04307932994480638E-012
        435, 1.13545006575807259E-012
        436, 1.15905366779411191E-012
        437, 1.11200663631293312E-012
        438, 1.12376181697681142E-012
        439, 1.15476296668370214E-012
        440, 1.12254721121005334E-012
        441, 1.15808934005657030E-012
        442, 1.16863240887351258E-012
        443, 1.06094490253425150E-012
        444, 1.10366011652370521E-012
        445, 1.09260522583841298E-012
        446, 1.16571485930549983E-012
        447, 1.09903259476662951E-012
        448, 1.16754216833471326E-012
        449, 1.17567302503511994E-012
        450, 1.16998243623760992E-012
        451, 1.21172799336970309E-012
        452, 1.12740707343226420E-012
        453, 1.13102489091652690E-012
        454, 1.25823368391577944E-012
        455, 1.09593714983325267E-012
        456, 1.21465140420311965E-012
        457, 1.08822411547330125E-012
        458, 1.12853820089940274E-012
        459, 1.13909303940217440E-012
        460, 1.07843727049050558E-012
        461, 1.18700961895533122E-012
        462, 1.04438143926357417E-012
        463, 1.14217001848719908E-012
        464, 1.19611669939028233E-012
        465, 1.11215296409215057E-012
        466, 1.08601056876584978E-012
        467, 1.10248121848103388E-012
        468, 1.11123087044714460E-012
        469, 1.12971211404936527E-012
        470, 1.21472338412784580E-012
        471, 1.25886177813816831E-012
        472, 1.21428788615570070E-012
        473, 1.08689515408862772E-012
        474, 1.14097349075727784E-012
        475, 1.19089354307209561E-012
        476, 1.14354195904186574E-012
        477, 1.11928142807304127E-012
        478, 1.17351992656747817E-012
        479, 1.04375074601759316E-012
        480, 1.10101280324766656E-012
        481, 1.14604280480492843E-012
        482, 1.10129915051977141E-012
        483, 1.13935778957769073E-012
        484, 1.14258821242363550E-012
        485, 1.21445289521179737E-012
        486, 1.10961727332911123E-012
        487, 1.23558377277673302E-012
        488, 1.07293411481159106E-012
        489, 1.16557891627280101E-012
        490, 1.12434548609369963E-012
        491, 1.17281306629377833E-012
        492, 1.20468580158320490E-012
        493, 1.13907137512205205E-012
        494, 1.14313272695766262E-012
        495, 1.17070007490715634E-012
        496, 1.06069655960487487E-012
        497, 1.10504917222356843E-012
        498, 1.22106347840017138E-012
        499, 1.06001158435622592E-012
        500, 1.09936904265550216E-012
        501, 1.17300397517185608E-012
        502, 1.15909219045419631E-012
        503, 1.14961468118452072E-012
        504, 1.14140637993515725E-012
        505, 1.13484134742015919E-012
        506, 1.13985361160165752E-012
        507, 1.05972759508050870E-012
        508, 1.19352018644593063E-012
        509, 1.14991071686178709E-012
        510, 1.17743900492680174E-012
